Artist,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments
Lionel Richie,0.487,0.246,9,-14.104,0.0376,0.414,0,0.0983,0.0562,61.084,63901307,526077,19234
Lionel Richie,0.366,0.238,1,-13.853,0.038,0.646,1.00E-05,0.0876,0.131,68.377,4200340,18122,
Lionel Richie,0.328,0.681,4,-6.388,0.0426,0.386,0,0.73,0.269,134.032,29891003,449877,16481
Lionel Richie,0.738,0.835,8,-8.056,0.033,0.0509,0,0.0313,0.867,111.609,1132580,9329,630
Lionel Richie,0.686,0.536,0,-9.908,0.0274,0.161,4.97E-05,0.063,0.558,91.503,2039685,18488,1005
José Feliciano,0.513,0.831,2,-9.004,0.0383,0.55,0,0.336,0.963,148.837,67039920,474630,21756
José Feliciano,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,764832,5730,472
José Feliciano,0.322,0.473,7,-7.644,0.0466,0.524,0.0457,0.222,0.193,128.987,20341385,148643,3828
José Feliciano,0.521,0.45,2,-7.339,0.0913,0.773,0.000348,0.115,0.58,81.376,4071943,60880,935
José Feliciano,0.539,0.65,7,-6.117,0.0292,0.501,0,0.159,0.244,139.817,8455,169,12
José Feliciano,0.421,0.238,2,-17.307,0.0427,0.771,4.21E-06,0.0719,0.457,148.001,6697150,36558,1512
José Feliciano,0.429,0.396,11,-13.761,0.0462,0.8,0.00114,0.189,0.426,78.99,2979737,16897,681
José Feliciano,0.71,0.428,6,-10.492,0.0825,0.729,8.55E-06,0.117,0.654,105.544,4367072,18606,327
José Feliciano,0.56,0.599,2,-9.313,0.0291,0.548,0,0.214,0.578,104.038,,,
José Feliciano,0.38,0.413,10,-12.022,0.0325,0.826,0.000341,0.127,0.505,97.673,1963103,28351,970
Duster,0.553,0.465,9,-9.664,0.0301,0.84,0.97,0.102,0.652,79.223,679228,24703,1686
Duster,0.432,0.13,9,-13.076,0.0282,0.94,0.965,0.106,0.0741,96.41,2275907,72788,398
Duster,0.475,0.531,8,-6.552,0.0317,0.752,0.0634,0.53,0.223,119.643,75783,5392,119
Duster,0.865,0.326,2,-12.607,0.0644,0.897,0.854,0.109,0.144,110.328,151845,4965,289
Duster,0.58,0.47,3,-11.923,0.0337,0.863,0.934,0.11,0.43,111.459,224169,6611,304
Duster,0.49,0.411,2,-10.835,0.0303,0.0559,0.757,0.136,0.101,115.628,843912,21193,94
Duster,0.485,0.468,11,-13.256,0.0261,0.732,0.259,0.285,0.204,73.678,629,33,4
Duster,0.683,0.62,9,-12.445,0.0409,0.9,0.934,0.0992,0.121,74.953,84525,2161,99
Duster,0.902,0.314,4,-16.417,0.0659,0.885,0.963,0.0976,0.213,144.337,47500,1241,61
Duster,0.591,0.344,6,-10.224,0.035,0.02,0.672,0.149,0.171,118.429,17377,678,52
Sin Bandera,0.607,0.188,7,-15.084,0.0326,0.895,1.79E-06,0.109,0.486,135.896,218238804,526914,10458
Sin Bandera,0.593,0.415,9,-9.774,0.03,0.754,4.86E-06,0.117,0.323,139.948,219615731,843352,16806
Sin Bandera,0.63,0.336,4,-7.941,0.0335,0.864,0,0.103,0.456,135.889,2536501,29663,373
Sin Bandera,0.571,0.303,4,-10.479,0.0362,0.885,0,0.0932,0.354,144.021,192215788,571722,10494
Sin Bandera,0.694,0.47,11,-8.944,0.0337,0.76,0,0.128,0.287,121.975,138716512,461615,8045
Sin Bandera,0.679,0.369,0,-7.979,0.03,0.551,0,0.106,0.314,138.011,217660113,820192,17383
Sin Bandera,0.592,0.503,7,-7.714,0.0382,0.358,0,0.107,0.4,137.73,8439227,53590,1677
Sin Bandera,0.605,0.491,9,-8.182,0.0276,0.335,0,0.125,0.299,129.984,147940630,514795,13694
Sin Bandera,0.744,0.846,9,-6.661,0.0469,0.249,0,0.183,0.691,101,5597876,21940,934
Sin Bandera,0.419,0.392,0,-8.313,0.0409,0.702,0,0.106,0.324,132.511,74090107,215459,5703
Pyotr Ilyich Tchaikovsky,0.136,0.164,4,-18.756,0.0364,0.911,0.916,0.109,0.071,58.303,570881,14054,376
Pyotr Ilyich Tchaikovsky,0.323,0.0114,4,-38.855,0.0343,0.893,0.652,0.171,0.134,112.378,11831,166,0
Pyotr Ilyich Tchaikovsky,0.418,0.00869,7,-37.257,0.0455,0.996,0.962,0.105,0.42,87.273,5292,19,0
Pyotr Ilyich Tchaikovsky,0.149,0.128,2,-20.459,0.0462,0.944,0.928,0.0703,0.113,47.362,280313,6070,19
Pyotr Ilyich Tchaikovsky,0.252,0.0578,1,-26.184,0.0518,0.953,0.0163,0.0721,0.0391,108.013,61434,1723,11
Pyotr Ilyich Tchaikovsky,0.139,0.148,7,-18.882,0.0386,0.929,0.954,0.106,0.0788,142.536,219570,5551,19
Pyotr Ilyich Tchaikovsky,0.119,0.031,2,-31.179,0.0483,0.964,0.165,0.111,0.0388,88.858,2527,109,0
Pyotr Ilyich Tchaikovsky,0.444,0.116,4,-23.172,0.041,0.977,0.868,0.0862,0.512,150.319,38737,626,1
Pyotr Ilyich Tchaikovsky,0.422,0.0461,10,-26.781,0.04,0.977,0.839,0.0557,0.337,118.922,137918,615,21
Pyotr Ilyich Tchaikovsky,0.269,0.0224,4,-30.204,0.0318,0.924,0.909,0.065,0.0892,104.721,300430,3721,158
Hillsong UNITED,0.262,0.361,2,-10.187,0.0333,0.508,0.00268,0.108,0.056,126.786,181446849,1470779,58385
Hillsong UNITED,0.431,0.416,9,-10.376,0.0296,0.0462,2.01E-06,0.144,0.177,127.964,118898186,548058,19857
Hillsong UNITED,0.403,0.658,1,-4.713,0.0314,0.0331,0.00137,0.168,0.0897,153.903,55325532,328832,8900
Hillsong UNITED,0.329,0.588,4,-8.621,0.0322,0.0142,0,0.107,0.112,161.961,59634002,290303,8383
Hillsong UNITED,0.502,0.43,9,-9.466,0.0271,0.263,7.48E-06,0.148,0.217,90.5,45438287,224609,5403
Hillsong UNITED,0.451,0.688,0,-7.843,0.0358,0.000614,0,0.141,0.0827,135.066,29692544,206367,6888
Hillsong UNITED,0.315,0.128,0,-16.555,0.0653,0.902,0,0.271,0.223,75.668,2233635,29856,536
Hillsong UNITED,0.411,0.611,2,-4.719,0.0298,0.0751,0.000221,0.0762,0.138,140.002,5645824,36029,1498
Hillsong UNITED,0.425,0.695,9,-7.93,0.0477,0.00438,0,0.691,0.243,142.11,10618243,114180,3429
Hillsong UNITED,0.495,0.608,2,-9.378,0.0305,0.204,0,0.294,0.227,131.962,1958909,16700,446
Laura Pausini,0.348,0.536,5,-5.76,0.0313,0.34,0,0.209,0.199,150.586,,,
Laura Pausini,0.536,0.378,0,-6.702,0.0266,0.53,0,0.115,0.147,133.858,174834547,837998,22622
Laura Pausini,0.578,0.524,7,-4.447,0.0322,0.186,0,0.126,0.196,135.739,131667727,556049,15242
Laura Pausini,0.734,0.594,2,-7.006,0.0252,0.622,0,0.094,0.573,104.043,379031,5369,399
Laura Pausini,0.606,0.738,1,-4.159,0.0316,0.518,0,0.158,0.258,110.99,98154244,330416,12499
Laura Pausini,0.541,0.387,0,-7.334,0.031,0.618,0,0.0716,0.273,78.003,73618776,260689,7404
Laura Pausini,0.574,0.467,1,-6.374,0.0381,0.738,0,0.149,0.256,131.89,68677113,389569,14595
Laura Pausini,0.328,0.681,4,-6.388,0.0426,0.386,0,0.73,0.269,134.032,8008,153,9
Laura Pausini,0.63,0.411,0,-6.887,0.0242,0.658,0,0.0773,0.212,77.959,73618776,260689,7404
Laura Pausini,0.585,0.444,1,-6.478,0.0368,0.677,0,0.171,0.26,132.713,796054,5224,362
Westlife,0.491,0.593,0,-5.975,0.0255,0.098,0,0.257,0.328,144.142,319681936,1661505,79779
Westlife,0.645,0.921,6,-5.256,0.0302,0.00809,1.08E-05,0.407,0.864,129,65995071,434363,16373
Westlife,0.581,0.678,0,-4.242,0.0284,0.00669,0,0.0807,0.677,181.991,204420989,617670,26713
Westlife,0.626,0.532,9,-7.205,0.0275,0.296,0,0.122,0.33,130.071,74016615,196324,9344
Westlife,0.707,0.765,1,-4.636,0.0341,0.0163,0,0.0627,0.923,97.005,26599394,87939,4338
Westlife,0.533,0.512,4,-6.851,0.0288,0.0475,0,0.0442,0.553,75.984,135818245,447860,26872
Westlife,0.457,0.488,8,-7.964,0.0301,0.326,0,0.154,0.283,72.517,34477522,153618,9150
Westlife,0.664,0.787,0,-5.246,0.0239,0.038,0,0.193,0.585,102.952,129239012,487462,21178
Westlife,0.23,0.357,10,-6.596,0.0315,0.63,0,0.0886,0.174,114.229,116142956,656663,26290
Westlife,0.597,0.945,6,-3.845,0.0497,0.018,0,0.0654,0.939,147.908,45649,275,6
Kylie Minogue,0.766,0.563,9,-7.516,0.0339,0.0263,0.683,0.115,0.964,126.007,323882925,2254181,48539
Kylie Minogue,0.675,0.384,1,-7.12,0.045,0.752,0,0.167,0.415,86.953,783076,4130,188
Kylie Minogue,0.687,0.924,9,-7.324,0.0361,0.0707,0.228,0.046,0.931,126.018,1858240,15188,617
Kylie Minogue,0.689,0.894,6,-6.342,0.0672,0.133,4.72E-05,0.0681,0.709,123.971,44483281,240687,6596
Kylie Minogue,0.748,0.915,3,-5.23,0.0376,0.385,0.0585,0.0235,0.763,129,23078882,149200,6052
Kylie Minogue,0.465,0.536,10,-6.719,0.0413,0.555,0,0.232,0.595,142.202,35445,239,7
Kylie Minogue,0.803,0.764,5,-5.233,0.0387,0.0339,0.000703,0.206,0.614,122.014,10769706,144305,6916
Kylie Minogue,0.201,0.762,9,-5.802,0.0578,0.548,0,0.0839,0.436,202.936,1659252,8221,287
Kylie Minogue,0.336,0.47,7,-10.541,0.0319,0.378,0.00332,0.0953,0.163,154.649,30161903,206740,5397
Kylie Minogue,0.603,0.774,3,-6.066,0.0428,0.0288,0.051,0.0533,0.48,124.994,43013396,201862,11204
Missy Elliott,0.884,0.677,1,-5.603,0.283,0.0778,0,0.0732,0.584,101.868,137738050,1047462,25866
Missy Elliott,0.797,0.75,0,-9.369,0.247,0.533,0.108,0.095,0.74,177.87,72119567,654802,20462
Missy Elliott,0.904,0.813,4,-7.105,0.121,0.0311,0.00697,0.0471,0.81,125.461,74527587,674014,17904
Missy Elliott,0.833,0.722,1,-5.563,0.136,0.0573,1.14E-05,0.358,0.588,107.019,41435374,674630,26517
Missy Elliott,0.759,0.711,0,-5.199,0.0384,0.0477,1.19E-06,0.143,0.436,111.902,10443952,274704,29204
Missy Elliott,0.57,0.774,1,-3.677,0.25,0.32,0.000332,0.199,0.229,65.964,137738050,1047462,25866
Missy Elliott,0.836,0.595,6,-9.338,0.201,0.141,0.00375,0.329,0.762,79.98,28294914,261078,12565
Missy Elliott,0.899,0.645,10,-11.621,0.271,0.0435,0.101,0.358,0.348,110.895,5877614,71983,2722
Missy Elliott,0.707,0.538,0,-5.264,0.505,0.362,0,0.317,0.439,121.732,39467624,259305,9071
Missy Elliott,0.622,0.669,9,-8.419,0.329,0.0266,2.97E-06,0.152,0.57,93.839,33734961,255602,5881
Cristian Castro,0.694,0.739,10,-9.042,0.0265,0.0198,0.00238,0.18,0.862,117.705,732784,3413,231
Cristian Castro,0.61,0.637,1,-5.881,0.027,0.61,0,0.0952,0.322,128.863,12459516,35452,1378
Cristian Castro,0.45,0.878,9,-4.592,0.0827,0.0071,0,0.0908,0.744,199.844,15922754,260404,14941
Cristian Castro,0.639,0.814,1,-6.035,0.0302,0.00708,0,0.0915,0.549,127.995,74489525,258455,15308
Cristian Castro,0.447,0.662,0,-6.046,0.0368,0.5,0,0.367,0.152,133.979,98448869,452333,16385
Cristian Castro,0.59,0.809,4,-4.991,0.0449,0.072,0,0.415,0.586,134.019,38508437,81679,4132
Cristian Castro,0.712,0.741,9,-10.245,0.0289,0.0782,2.97E-05,0.141,0.891,127.104,39043619,132539,2913
Cristian Castro,0.663,0.839,4,-5.21,0.0519,0.0359,4.61E-06,0.969,0.679,136.995,39043619,132539,2913
Cristian Castro,0.483,0.631,4,-5.96,0.0306,0.636,0,0.322,0.202,82.005,86818179,287504,11863
Cristian Castro,0.586,0.885,7,-5.241,0.0758,0.173,0,0.082,0.624,95.989,120609,4108,535
Claude Debussy,0.335,0.00501,1,-33.366,0.0451,0.993,0.919,0.0618,0.0383,132.085,88157607,886141,68790
Claude Debussy,0.335,0.00532,1,-31.646,0.0376,0.994,0.912,0.0621,0.0397,65.832,88157607,886141,68790
Claude Debussy,0.296,0.00896,7,-31.948,0.0394,0.994,0.91,0.0825,0.0673,69.432,15974768,107236,3080
Claude Debussy,0.25,0.00904,5,-31.617,0.041,0.995,0.922,0.0779,0.083,62.541,15974768,107236,3080
Claude Debussy,0.339,0.00597,3,-27.888,0.0509,0.994,0.926,0.0695,0.0353,102.801,88157607,886141,68790
Claude Debussy,0.3,0.0405,8,-31.023,0.0449,0.992,0.948,0.138,0.233,63.821,21045,341,6
Claude Debussy,0.36,0.0249,1,-27.017,0.0463,0.993,0.932,0.0454,0.0396,133.024,2867746,36354,1692
Claude Debussy,0.252,0.00676,4,-31.909,0.0358,0.991,0.955,0.062,0.0897,109.115,282964,3820,167
Claude Debussy,0.285,0.00464,3,-38.222,0.0435,0.995,0.844,0.0582,0.216,72.32,40337,448,1
Claude Debussy,0.373,0.00783,6,-35.324,0.0369,0.995,0.894,0.0512,0.0815,65.097,153045,1315,15
Roberto Carlos,0.699,0.354,8,-16.487,0.0362,0.158,0,0.0689,0.751,119.909,3616717,44665,1276
Roberto Carlos,0.447,0.457,4,-10.969,0.0331,0.675,0,0.339,0.59,112.918,45538981,202758,6344
Roberto Carlos,0.518,0.25,9,-17.864,0.0269,0.6,0.000601,0.139,0.642,87.689,127216,2535,179
Roberto Carlos,0.613,0.489,11,-13.509,0.0503,0.259,0,0.0696,0.898,145.278,17886214,79732,2532
Roberto Carlos,0.5,0.572,3,-9.771,0.0405,0.562,0.000207,0.118,0.513,83.288,82728,459,1
Roberto Carlos,0.588,0.42,8,-10.503,0.0281,0.215,5.96E-05,0.0938,0.354,139.978,23205732,238890,8548
Roberto Carlos,0.782,0.818,6,-5.24,0.0515,0.216,0,0.0609,0.926,127.011,9714933,61293,2198
Roberto Carlos,0.403,0.301,1,-18.421,0.0469,0.775,0.000123,0.115,0.333,147.499,32343015,96041,3537
Roberto Carlos,0.384,0.616,3,-9.401,0.0381,0.48,1.25E-05,0.0539,0.408,77.835,2852848,,1681
Roberto Carlos,0.644,0.288,0,-12.486,0.0297,0.794,0.000108,0.108,0.572,93.522,991651,14269,776
Hikaru Utada,0.438,0.434,7,-8.37,0.0371,0.122,0,0.15,0.195,179.913,80007802,468451,21064
Hikaru Utada,0.4,0.517,7,-6.447,0.0282,0.17,0,0.138,0.136,179.883,422814,15393,521
Hikaru Utada,0.597,0.542,8,-10.703,0.0563,0.698,0.00264,0.0986,0.397,111.985,71208454,792376,37610
Hikaru Utada,0.469,0.323,7,-9.317,0.028,0.789,0,0.122,0.423,92.217,630511,7208,177
Hikaru Utada,0.722,0.884,4,-3.593,0.0656,0.0378,0,0.219,0.647,103.962,24661103,76561,2846
Hikaru Utada,0.525,0.666,5,-8.399,0.0551,0.524,0.000137,0.0948,0.466,117.282,7020119,68464,2207
Hikaru Utada,0.504,0.553,1,-9.163,0.0943,0.599,4.56E-06,0.106,0.435,171.914,28434237,188255,4431
Hikaru Utada,0.716,0.879,1,-3.967,0.0549,0.0574,0.000113,0.131,0.728,94.851,37827084,150547,7193
Hikaru Utada,0.702,0.818,5,-5.462,0.0311,0.0803,0.000341,0.0613,0.303,115.003,28576550,238042,7190
Hikaru Utada,0.707,0.87,1,-3.442,0.0478,0.0625,0.000109,0.142,0.708,94.855,37827084,150547,7193
Tim McGraw,0.507,0.85,5,-5.679,0.0472,0.378,0,0.0567,0.847,171.8,2197537,17579,326
Tim McGraw,0.355,0.48,11,-7.31,0.0282,0.679,2.28E-06,0.12,0.137,100.956,139768480,677406,28379
Tim McGraw,0.416,0.546,7,-7.728,0.0297,0.492,0,0.0845,0.418,159.929,31274267,230335,9079
Tim McGraw,0.643,0.961,0,-5.298,0.0315,0.0196,0,0.948,0.96,124.027,3702517,34301,557
Tim McGraw,0.492,0.823,6,-8.526,0.0297,0.127,0,0.0523,0.702,94.342,6577627,44310,1376
Tim McGraw,0.479,0.698,7,-7.914,0.0277,0.198,0,0.126,0.673,159.699,52945,558,34
Tim McGraw,0.528,0.718,7,-6.954,0.0337,0.1,0,0.304,0.51,155.759,11202785,55198,4648
Tim McGraw,0.47,0.79,2,-5.352,0.039,0.0216,0,0.0863,0.495,158.061,72092563,394719,15650
Tim McGraw,0.664,0.739,9,-7.229,0.0415,0.0364,4.99E-05,0.282,0.759,110.101,6594853,58967,1831
Tim McGraw,0.474,0.528,7,-8.588,0.0276,0.526,0,0.109,0.364,144.366,35110449,283577,6840
The Alchemist,0.322,0.555,11,-8.726,0.129,0.208,0.00437,0.325,0.397,96.019,1614240,26293,318
The Alchemist,0.583,0.604,2,-8.437,0.456,0.735,0,0.724,0.691,49.305,52161,1117,51
The Alchemist,0.499,0.468,1,-11.023,0.522,0.703,0,0.167,0.719,163.117,30948,1005,78
The Alchemist,0.508,0.6,11,-9.632,0.338,0.451,0.00043,0.357,0.337,153.022,125894,5404,257
The Alchemist,0.506,0.628,9,-8.167,0.175,0.146,2.91E-05,0.135,0.363,86.131,1423560,62177,2552
The Alchemist,0.617,0.561,11,-12.026,0.235,0.901,0.00111,0.264,0.618,154.724,106523,2749,0
The Alchemist,0,0.802,1,-7.977,0,0.00417,0.878,0.603,0,0,104635,1905,21
The Alchemist,0.406,0.524,5,-11.071,0.255,0.469,3.95E-06,0.117,0.412,56.046,2169313,46304,1967
The Alchemist,0.528,0.595,0,-10.35,0.281,0.337,0,0.389,0.36,130.396,2775713,53772,3364
The Alchemist,0.545,0.362,6,-13.491,0.122,0.83,3.46E-05,0.112,0.707,79.288,90393,1680,121
Kenny Chesney,0.782,0.589,0,-7.37,0.0803,0.0476,5.84E-06,0.0366,0.849,85.022,47489649,241365,7162
Kenny Chesney,0.57,0.618,10,-4.966,0.0445,0.153,0,0.159,0.286,138.034,14080655,89819,2661
Kenny Chesney,0.632,0.804,7,-6.109,0.0503,0.101,0,0.17,0.35,92.456,37182855,115858,3363
Kenny Chesney,0.689,0.886,10,-7.066,0.0382,0.0664,0,0.278,0.906,122.07,24718758,122205,5302
Kenny Chesney,0.798,0.741,9,-6.802,0.0284,0.0432,3.00E-06,0.252,0.708,104.945,36928209,177868,2918
Kenny Chesney,0.532,0.842,5,-5.754,0.0503,0.0409,0,0.217,0.67,90.187,26522355,87191,3072
Kenny Chesney,0.691,0.454,6,-9.13,0.0256,0.437,0.00227,0.0783,0.35,135.839,41736722,165089,3799
Kenny Chesney,0.612,0.848,6,-3.736,0.0368,0.00916,0,0.366,0.719,120.996,37510712,103717,2413
Kenny Chesney,0.557,0.565,7,-6.12,0.026,0.229,3.90E-06,0.119,0.187,125.956,17956342,111228,8019
Kenny Chesney,0.709,0.811,7,-6.603,0.0323,0.093,1.08E-05,0.1,0.735,132.728,10166673,46132,1064
Pepe Aguilar,0.602,0.398,0,-9.503,0.104,0.807,0,0.703,0.603,126.285,28725377,142897,3901
Pepe Aguilar,0.351,0.29,2,-7.691,0.0313,0.846,3.15E-05,0.162,0.342,183.693,211329928,690580,15079
Pepe Aguilar,0.552,0.273,4,-7.7,0.0265,0.848,5.24E-05,0.146,0.318,91.876,45567154,166725,2732
Pepe Aguilar,0.482,0.823,3,-3.159,0.141,0.281,4.47E-05,0.178,0.882,190.178,8789165,68103,1757
Pepe Aguilar,0.436,0.36,0,-6.322,0.0273,0.7,0.0535,0.322,0.565,155.999,9841557,48707,681
Pepe Aguilar,0.796,0.511,5,-5.427,0.199,0.768,0,0.0767,0.95,107,6857648,71002,899
Pepe Aguilar,0.562,0.483,7,-5.878,0.0316,0.192,0,0.0855,0.652,86.101,9331004,71574,1088
Pepe Aguilar,0.621,0.402,0,-9.626,0.0292,0.451,5.58E-05,0.111,0.218,120.027,26497132,110182,2712
Pepe Aguilar,0.514,0.382,0,-7.687,0.0268,0.658,0.00358,0.218,0.489,88.129,25799424,93495,1588
Pepe Aguilar,0.478,0.485,4,-5.489,0.0316,0.744,0,0.243,0.538,142.108,9214313,30518,421
Thalia,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,1067,77,6
Thalia,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,24706304,557112,17598
Thalia,0.837,0.784,7,-4.531,0.101,0.175,0,0.0897,0.748,94.036,1415479336,4772666,248369
Thalia,0.78,0.929,11,-0.739,0.0532,0.171,0,0.0677,0.837,95.012,222190897,907120,48015
Thalia,0.8,0.723,0,-6.404,0.0353,0.344,0,0.0956,0.916,128.017,247254510,579162,29505
Thalia,0.673,0.73,8,-6.876,0.0671,0.431,0,0.075,0.788,134.87,263830207,713672,24613
Thalia,0.744,0.816,2,-6.069,0.115,0.321,0,0.0329,0.897,180.788,10733584,76799,4586
